episode,total_reward,steps,epsilon,loss,td_mean,td_std,td_min,td_max
76,-90.34016249222027,1000,0.6797938283326578,39.25813293457031,6.324278940508142,2.7601594898775486,0.010000467300415039,18.383180618286133
77,-155.1070837385865,1000,0.6763948591909945,39.53960418701172,6.331195063477382,2.723293964299213,0.025101661682128906,18.261930465698242
78,177.7448910484696,1000,0.6730128848950395,32.86670684814453,6.285242087552324,2.7394890111499124,0.026912927627563477,18.29509735107422
79,-447.05922554664926,1000,0.6696478204705644,42.56736373901367,6.254284426502884,2.760078669547989,0.009958982467651367,17.880313873291016
80,-9.317091759211415,1000,0.6662995813682115,46.31437683105469,6.2317261319775135,2.727688200939559,0.022501230239868164,17.528087615966797
81,-221.22936683248076,1000,0.6629680834613705,34.64798355102539,6.236379737755284,2.7594796461874678,0.02207815647125244,20.266109466552734
82,-46.475259973451685,1000,0.6596532430440636,39.11716842651367,6.234065506709739,2.7299891949642277,0.018061161041259766,16.741613388061523
83,197.78285298413084,1000,0.6563549768288433,30.33189296722412,6.270830477062613,2.7466790161689776,0.03690290451049805,19.753982543945312
84,-50.7089558155512,1000,0.653073201944699,45.58528709411621,6.2402359046507625,2.733803834825916,0.02565145492553711,17.670042037963867
85,10.142780661996957,1000,0.6498078359349755,37.12695503234863,6.278905066905543,2.749588317485182,0.03166329860687256,19.786270141601562
86,182.0502688087787,1000,0.6465587967553006,37.00153160095215,6.258492975331843,2.7599531245757656,0.014234542846679688,19.6981258392334
87,-253.32277974437733,1000,0.6433260027715241,41.09183120727539,6.215747013831511,2.797986729635109,0.01016080379486084,18.790363311767578
88,70.85798236772294,1000,0.6401093727576664,36.619476318359375,6.2652432323023675,2.779382656796791,0.02560579776763916,18.55010414123535
89,77.02962292422568,1000,0.6369088258938781,50.333492279052734,6.288714968603104,2.7962290548832596,0.02144908905029297,19.98849105834961
90,4.203680901950495,1000,0.6337242817644086,50.01431465148926,6.300824175851419,2.73734229347594,0.02445363998413086,19.54314613342285
91,-184.62852902507157,1000,0.6305556603555866,40.55865287780762,6.253285616537556,2.741017623698028,0.013704061508178711,17.895071029663086
92,-10.389766768530206,1000,0.6274028820538087,39.806175231933594,6.304076958552003,2.752988672152904,0.01648712158203125,18.029502868652344
93,-120.39801096004334,1000,0.6242658676435396,39.70568656921387,6.29388476989232,2.7734034986601177,0.01984250545501709,18.60843849182129
94,-6.697495880934458,1000,0.6211445383053219,43.633453369140625,6.291722255628556,2.757789058132178,0.018947124481201172,19.539949417114258
95,-94.31626644265383,1000,0.6180388156137953,36.70648765563965,6.3090570310615,2.7644386775311913,0.019898176193237305,19.621307373046875
96,186.92223567707165,1000,0.6149486215357263,40.940935134887695,6.262478469280526,2.7419092077360663,0.014523983001708984,17.759201049804688
97,-140.54491329637455,1000,0.6118738784280476,54.42214775085449,6.324890234705061,2.751336328874292,0.030345916748046875,18.01651382446289
98,-334.77783186885284,1000,0.6088145090359074,41.231319427490234,6.271695701915771,2.723781728608001,0.013798236846923828,17.034337997436523
99,-314.0196449621984,1000,0.6057704364907278,47.74524688720703,6.286532755190507,2.7285056639217387,0.027130603790283203,18.964351654052734
100,279.23115992661445,1000,0.6027415843082742,40.99145698547363,6.292342186809983,2.753030199683228,0.011526346206665039,19.002229690551758
101,55.392299685207426,1000,0.5997278763867329,41.18966865539551,6.27437088928558,2.7391441273405333,0.015530228614807129,20.708894729614258
102,207.9925622678562,1000,0.5967292370047992,37.370195388793945,6.2490810562446715,2.7227369368653016,0.027508020401000977,17.731990814208984
103,-247.23549648686293,1000,0.5937455908197752,40.218467712402344,6.261042013259605,2.74640507146453,0.004614472389221191,18.428956985473633
104,39.9540515504296,1000,0.5907768628656763,53.250919342041016,6.23682303535007,2.7666607433486283,0.011991381645202637,22.997371673583984
105,174.5736795176224,1000,0.5878229785513479,40.74205017089844,6.238698173217475,2.7637475915734773,0.024129390716552734,18.254074096679688
106,-133.78944358477804,1000,0.5848838636585911,40.672203063964844,6.2886559739653025,2.746132044356184,0.020094871520996094,19.191490173339844
107,-157.22424357811695,1000,0.5819594443402982,56.25986099243164,6.279682253750041,2.7511724899719034,0.013554811477661133,21.14868927001953
108,34.04621848762636,1000,0.5790496471185967,48.422664642333984,6.3144328776076435,2.7895294942000755,0.010408163070678711,18.703737258911133
109,183.18154627300947,1000,0.5761543988830038,50.70108413696289,6.348955391570926,2.828675324487026,0.02623295783996582,25.489646911621094
110,162.15692688501557,1000,0.5732736268885887,46.78728103637695,6.270973506120965,2.8338143406063163,0.008017897605895996,31.961414337158203
111,-68.95125159043349,1000,0.5704072587541458,48.13628005981445,6.275167375274003,2.826366678545379,0.01534581184387207,31.98950958251953
112,19.81891005027009,1000,0.567555222460375,29.083619117736816,6.349750287311152,2.853562755761557,0.033191680908203125,31.894575119018555
113,-21.164360753310305,1000,0.5647174463480732,44.45683670043945,6.353822090776637,2.858319161333836,0.012481927871704102,32.1469841003418
114,-294.1341695323311,1000,0.5618938591163328,43.29260444641113,6.316381711380556,2.856943911300622,0.017880916595458984,31.972639083862305
115,-61.523821432937,1000,0.5590843898207511,39.54456901550293,6.309995344256982,2.846811565885997,0.011409759521484375,31.855348587036133
116,-168.40934306126655,1000,0.5562889678716474,38.80410575866699,6.324481617557816,2.8538864506131967,0.012382745742797852,31.82120132446289
117,198.93171277738384,1000,0.5535075230322891,67.16280746459961,6.309415998710319,2.8271976127804157,0.0199277400970459,31.907894134521484
118,-32.415709080254906,1000,0.5507399854171277,53.873836517333984,6.297863177901134,2.8254306360026504,0.021615982055664062,20.996868133544922
119,7.413541558045283,1000,0.547986285490042,54.72336006164551,6.299948850017041,2.859024846625181,0.011554241180419922,22.791114807128906
120,357.05617982761134,1000,0.5452463540625918,43.161216735839844,6.320862773327157,2.8268691332716833,0.031150341033935547,22.61484718322754
121,45.456772070599754,1000,0.5425201222922789,37.874935150146484,6.355635013373568,2.853691063824808,0.014576196670532227,22.728721618652344
122,-49.823742079451236,1000,0.5398075216808175,46.10293769836426,6.348868977950886,2.8279562797331104,0.021125316619873047,21.244522094726562
123,148.4844657703141,1000,0.5371084840724134,49.20160484313965,6.345018923411145,2.8399520394380904,0.020376920700073242,20.893630981445312
124,321.27729053270355,1000,0.5344229416520513,37.555166244506836,6.336717376209796,2.799077778718149,0.03928971290588379,19.05569076538086
125,-96.60140600145024,1000,0.531750826943791,43.916521072387695,6.3618190457541495,2.8463797403126723,0.015361785888671875,20.512985229492188
126,214.18597842245802,1000,0.5290920728090721,41.386030197143555,6.341564599575475,2.8317783922529345,0.02758932113647461,20.74268913269043
127,-121.79510673237016,1000,0.5264466124450268,40.09233093261719,6.335546387305484,2.836410516293756,0.022606968879699707,19.361284255981445
128,-137.66568110199916,1000,0.5238143793828016,53.37417030334473,6.294742826156318,2.8137201587658307,0.021541595458984375,20.050283432006836
129,-212.4735163648202,1000,0.5211953074858876,33.5478401184082,6.284807079073041,2.7914013777455926,0.022405624389648438,22.06844711303711
130,297.40303068094016,1000,0.5185893309484582,38.102956771850586,6.288941818572581,2.787087962551819,0.010975122451782227,22.498008728027344
131,-87.48867691517769,1000,0.5159963842937159,43.39970588684082,6.297226812562905,2.7960911227981264,0.01994180679321289,21.272537231445312
132,11.003745789404107,1000,0.5134164023722473,47.574275970458984,6.299657585714012,2.7984417009014204,0.022953033447265625,20.57636260986328
133,-161.99621994179182,1000,0.510849320360386,49.48428726196289,6.263551549235359,2.7970893114845405,0.016234874725341797,19.58287811279297
134,-245.700031047869,1000,0.5082950737585841,48.61417007446289,6.304620186632499,2.7852589398094167,0.014007329940795898,21.69475746154785
135,-70.74485087488489,1000,0.5057535983897912,47.762489318847656,6.304466773150489,2.7974468599575557,0.018660306930541992,21.858835220336914
136,199.2168556093361,1000,0.5032248303978422,31.05623435974121,6.372238750740886,2.825978535136835,0.01710963249206543,21.751758575439453
137,-195.79160613652257,1000,0.500708706245853,47.19949531555176,6.329809103067964,2.8365673987290347,0.019144654273986816,21.6610164642334
138,-302.56756308979055,1000,0.4982051627146237,37.34061241149902,6.340681117186323,2.834254423293595,0.008718013763427734,21.62352752685547
139,-121.76437276299843,1000,0.49571413690105054,33.633910179138184,6.328195897150785,2.8384838401728807,0.004186868667602539,24.25435447692871
140,-20.31789629343083,1000,0.4932355662165453,40.1898250579834,6.315714601179585,2.847659572702997,0.016516923904418945,21.669084548950195
141,-32.15020731660658,1000,0.4907693883854626,38.178436279296875,6.339878349751234,2.8317404838400804,0.02788376808166504,21.621070861816406
142,-203.95207955055827,1000,0.4883155414435353,39.19361877441406,6.34251514829509,2.8355331119690654,0.015563011169433594,21.587772369384766
143,330.3395614856678,1000,0.4858739637363176,47.14693069458008,6.355502227222547,2.828616165011539,0.010141372680664062,21.634431838989258
144,154.55974798705446,1000,0.483444593917636,43.46500778198242,6.343508572213351,2.821569296428025,0.00920557975769043,23.215335845947266
145,175.49394379060615,1000,0.4810273709480478,34.69276428222656,6.3033646543491635,2.791781293770262,0.011369466781616211,19.6662540435791
146,-170.61690215269152,1000,0.47862223409330756,32.89557647705078,6.28545882178843,2.8142605349327683,0.02469158172607422,24.160106658935547
147,122.49416105725422,1000,0.47622912292284103,59.015838623046875,6.346879749478772,2.804362384045186,0.020353317260742188,23.415006637573242
148,-105.52176322748434,1000,0.4738479773082268,53.31733322143555,6.360486875642091,2.8113897437905315,0.0012888908386230469,20.526487350463867
149,6.667010239889576,1000,0.47147873742168567,36.645816802978516,6.310117589004338,2.7840086415244243,0.022127389907836914,19.769277572631836
150,54.34318323160895,1000,0.46912134373457726,32.96926021575928,6.297422518251464,2.80622881409705,0.03258228302001953,22.36475372314453
151,-44.546967463898,1000,0.46677573701590436,52.56608200073242,6.22777201494202,2.725346791285236,0.0095747709274292,19.664409637451172
152,277.3549141291749,1000,0.46444185833082485,37.71129608154297,6.244182739252224,2.756866254630799,0.011636018753051758,19.940216064453125
153,-34.31619672358336,1000,0.46211964903917074,46.96090507507324,6.211117225195281,2.7761429049602375,0.0053462982177734375,20.727285385131836
154,-10.974399839935229,1000,0.4598090507939749,43.52015686035156,6.249808912178501,2.768579135269706,0.014245033264160156,24.03452491760254
155,103.87105789098888,1000,0.457510005540005,40.70450401306152,6.2576238505207,2.777388977192565,0.023834228515625,20.444305419921875
156,197.82843595089506,1000,0.45522245551230495,42.872262954711914,6.236332349237054,2.7825259878356645,0.03249216079711914,23.952312469482422
157,120.18427871251713,1000,0.4529463432347434,44.194467544555664,6.215062688522041,2.7932508850181192,0.01981830596923828,23.922719955444336
158,26.690548551352634,1000,0.4506816115185697,46.998016357421875,6.253991920301691,2.804159879484068,0.018558502197265625,24.000537872314453
159,166.14259447203668,1000,0.4484282034609769,40.54012680053711,6.231555145848542,2.796291413830131,0.02252960205078125,23.904827117919922
160,-77.9114433359833,1000,0.446186062443672,29.21954917907715,6.253584121197462,2.78803588135774,0.01575756072998047,23.786819458007812
161,166.56613363799352,1000,0.4439551321314536,46.447509765625,6.23552238686569,2.7756526339514367,0.014691352844238281,21.28999137878418
162,-330.50110875196833,1000,0.4417353564707963,35.011573791503906,6.276528529601172,2.8152068973598188,0.0031696557998657227,21.48168182373047
163,-292.89612465440257,1000,0.43952667968844233,36.4470272064209,6.303596218125895,2.8043385103206138,0.030501604080200195,19.20854377746582
164,-177.93145489379907,1000,0.43732904629000013,37.91290473937988,6.317022276263684,2.782530007925255,0.020839214324951172,19.051170349121094
165,235.93257018915273,1000,0.4351424010585501,37.83279800415039,6.3091063172705475,2.8107213009006333,0.010235786437988281,19.21681785583496
166,31.937920733316002,1000,0.43296668905325736,55.79890441894531,6.246967439487577,2.7772191539299724,0.03226613998413086,20.734844207763672
167,-140.66941077073488,1000,0.43080185560799106,31.412050247192383,6.289005141831934,2.8085202510212595,0.013088464736938477,31.576967239379883
168,-190.42084246902326,1000,0.4286478463299511,39.331298828125,6.29840466741845,2.827763113452016,0.02144598960876465,20.25092315673828
169,29.813616260460307,1000,0.42650460709830135,44.75969696044922,6.335069565152749,2.830756498791267,0.007083415985107422,24.768556594848633
170,345.6831041533921,1000,0.42437208406280985,57.17159461975098,6.340851214062423,2.799271237294326,0.01190495491027832,19.812803268432617
171,173.76109555022992,1000,0.4222502236424958,56.01791763305664,6.353564877379686,2.8146738450257067,0.016263246536254883,22.843671798706055
172,-73.56790475131184,1000,0.42013897252428334,45.735904693603516,6.349159392669797,2.815687083848238,0.03636050224304199,20.62567138671875
173,105.2567612852759,1000,0.4180382776616619,51.88321495056152,6.311007476732135,2.8330252924394914,0.021935701370239258,20.25827980041504
174,21.165302613819275,1000,0.4159480862733536,55.0754280090332,6.389233290731907,2.866109381945531,0.027289867401123047,22.346920013427734
175,-66.44053954604604,1000,0.41386834584198684,48.48392105102539,6.3802442059852185,2.874520284894101,0.017487049102783203,26.00462532043457
176,-143.49989673509032,1000,0.4117990041127769,58.3211612701416,6.348971147229895,2.871713685628936,0.022250652313232422,22.525833129882812
177,47.96474137121006,1000,0.40974000909221303,54.535789489746094,6.3613692528791725,2.870592126313136,0.022418498992919922,22.421924591064453
178,161.60336551065797,1000,0.40769130904675194,51.68961143493652,6.36229931981489,2.8587256593518946,0.012862682342529297,22.208282470703125
179,-49.216571821273085,1000,0.40565285250151817,42.782846450805664,6.355923887250945,2.8603286507753825,0.013216972351074219,19.154817581176758
180,-15.71613213139193,1000,0.4036245882390106,43.26874351501465,6.333998361503705,2.8475628628486525,0.019429922103881836,21.2971134185791
181,-63.16403879493885,1000,0.4016064652978155,49.5272102355957,6.345176597561688,2.8511447587652192,0.009436368942260742,21.28879165649414
182,-14.56174479350315,1000,0.3995984329713264,38.472307205200195,6.326078398112208,2.8391364256083977,0.040773630142211914,19.108400344848633
183,18.90255919494992,1000,0.3976004408064698,52.94183158874512,6.315821699663997,2.8389023708750343,0.010640621185302734,21.228546142578125
184,-105.15488283902718,1000,0.39561243860243744,40.67679977416992,6.308839835338294,2.825077445120924,0.005852460861206055,22.46518898010254
185,-121.66746800262692,1000,0.3936343764094253,39.008134841918945,6.348290384836495,2.840279019075423,0.015918612480163574,19.58800506591797
186,-126.61052308255353,1000,0.39166620452737816,39.92998695373535,6.388245205320418,2.8626849608773552,0.010362625122070312,27.402292251586914
187,-144.6183623917727,1000,0.3897078735047413,51.02833557128906,6.344396494006738,2.8602624379469384,0.031139850616455078,22.104705810546875
188,383.93220956644484,1000,0.3877593341372176,38.392900466918945,6.331086861908436,2.8638730910644794,0.014295339584350586,30.576953887939453
189,263.2449068972091,1000,0.3858205374665315,50.49714469909668,6.3998266339655965,2.865176010692026,0.002450704574584961,23.025108337402344
190,315.2506211221403,1000,0.38389143477919885,51.99351501464844,6.377639623953029,2.9205325318716078,0.01565074920654297,21.20844841003418
191,168.18316396552248,1000,0.3819719776053028,43.333763122558594,6.370236983770504,2.9170149047207388,0.015818357467651367,21.251752853393555
192,-187.36488466620196,1000,0.3800621177172763,36.248151779174805,6.4225731781944635,2.8955593495819283,0.009724617004394531,23.280900955200195
193,170.36793012397249,1000,0.37816180712868996,36.79866981506348,6.375944978276268,2.9076927740125624,0.02919459342956543,23.23236656188965
194,-201.09484329404734,1000,0.37627099809304654,41.821516036987305,6.356345574410632,2.887961736185162,0.003492116928100586,23.125843048095703
195,-45.204247352009716,1000,0.3743896431025813,41.17051124572754,6.363676514707506,2.9208828235380975,0.01252436637878418,27.027267456054688
196,-271.19803566535364,1000,0.37251769488706843,41.25376892089844,6.36796641504392,2.8998362792160677,0.0400693416595459,27.2303466796875
197,95.55033261205642,1000,0.3706551064126331,47.96236991882324,6.358956659153104,2.868250330849433,0.025005817413330078,27.431293487548828
198,-136.04135183573004,1000,0.36880183088056995,50.33946418762207,6.321938460253179,2.839173440843796,0.013876676559448242,20.22084617614746
199,-21.474958906094567,1000,0.3669578217261671,42.956289291381836,6.382483312454075,2.870376545988095,0.031138181686401367,27.453052520751953
200,-63.62290233505804,1000,0.36512303261753626,40.468788146972656,6.349425124917179,2.8697039822623696,0.033371686935424805,27.33090591430664
201,-298.2952977626159,1000,0.3632974174544486,49.05781173706055,6.298251020653173,2.769761738991673,0.01688671112060547,18.925174713134766
202,-147.8642600134959,1000,0.3614809303671764,43.4050178527832,6.3429620154239235,2.7592549087533365,0.023172855377197266,22.944013595581055
203,63.39534346915232,1000,0.3596735257153405,56.22600555419922,6.3246295961774885,2.7520731040378337,0.004613399505615234,22.88457489013672
204,188.1751014113857,1000,0.3578751580867638,49.46416664123535,6.332118201449513,2.7617399933590923,0.008468389511108398,22.883989334106445
205,159.48099988567787,1000,0.35608578229633,46.24780464172363,6.348900752998889,2.757937313932963,0.021015405654907227,22.871145248413086
206,-181.77548951418328,1000,0.3543053533848483,49.88084030151367,6.386207510929554,2.7844725721411745,0.02318859100341797,23.999738693237305
207,4.888727120037097,1000,0.35253382661792404,44.07187843322754,6.407502152308822,2.7900292222944874,0.033385515213012695,25.80938720703125
208,11.567108978841674,1000,0.3507711574848344,36.780874252319336,6.414712984200567,2.790060218925321,0.025707006454467773,23.928234100341797
209,-35.128805415034535,1000,0.34901730169741024,46.87477493286133,6.388557054638863,2.7953459416344955,0.06217241287231445,23.318042755126953
210,-180.86706051900072,1000,0.3472722151889232,43.47258186340332,6.38081535596773,2.80872389087493,0.018476247787475586,23.797815322875977
211,-97.73001335242317,1000,0.3455358541129786,42.43534469604492,6.400702069871127,2.800237083516683,0.04476428031921387,22.858013153076172
212,457.2643997370727,1000,0.3438081748424137,44.88736152648926,6.347734342841432,2.8113215207176636,0.01857304573059082,25.57628059387207
213,207.06352092778295,1000,0.3420891339682016,46.25710105895996,6.369318958286196,2.803717092508572,0.03485417366027832,25.54917335510254
214,309.00271206316586,1000,0.3403786882983606,49.80131149291992,6.354505520317703,2.794488323778492,0.022560834884643555,19.8630313873291
215,75.06819580789232,1000,0.3386767948568688,39.20126533508301,6.345100992809981,2.800386332938943,0.022298097610473633,20.259965896606445
216,28.770002587722637,1000,0.33698341088258443,44.173173904418945,6.306776845470071,2.809432400824724,0.021085739135742188,19.815412521362305
