episode,total_reward,steps,epsilon,loss,td_mean,td_std,td_min,td_max
0,-292.67126369073816,1000,0.995,64.72791290283203,6.60813340979462,3.2371982445771947,0.02122020721435547,18.990596771240234
1,-112.3395195435021,1000,0.990025,51.32500076293945,6.343161088920664,2.7671504699307925,0.012347579002380371,15.501434326171875
2,26.79864770184612,1000,0.985074875,45.56671905517578,6.362773259818554,2.8136092554350607,0.024370670318603516,15.633010864257812
3,275.2347304870766,1000,0.9801495006250001,33.43381118774414,6.260579552361742,2.856078481466455,0.032814979553222656,15.845779418945312
4,106.05808168492827,1000,0.9752487531218751,41.33357238769531,6.294535458105616,2.827046957507983,0.010693550109863281,15.755046844482422
5,-239.6018181530161,1000,0.9703725093562657,54.81366157531738,6.285463084437884,2.8611604676688738,0.015269279479980469,16.15411949157715
6,224.66428337518423,1000,0.9655206468094844,39.85121154785156,6.378656042727642,2.987042605346321,0.019740819931030273,16.593107223510742
7,39.91382236100122,1000,0.960693043575437,47.77602958679199,6.372707395980135,2.9367626510884133,0.005998492240905762,17.392501831054688
8,185.9240481745756,1000,0.9558895783575597,36.51823616027832,6.301411650697701,2.8715768394365173,0.0336909294128418,19.212583541870117
9,-1.4383752319335175,1000,0.9511101304657719,46.70525360107422,6.3001573224943135,2.918633479059176,0.03539109230041504,18.53028106689453
10,15.557635891076607,1000,0.946354579813443,51.66715431213379,6.310985147489235,2.8862345153255817,0.009341001510620117,17.114553451538086
11,-353.8705661339005,1000,0.9416228069143757,50.77619171142578,6.361430999016389,3.0035509628565227,0.0196530818939209,18.31450080871582
12,-72.92593531294973,1000,0.9369146928798039,50.91980171203613,6.3092968489918855,2.925651152341174,0.015484809875488281,17.57709312438965
13,250.23737838087771,1000,0.9322301194154049,44.816646575927734,6.338008302610367,2.957023316374358,0.03043985366821289,17.54936981201172
14,620.2866558529427,1000,0.9275689688183278,41.99892807006836,6.405742219826206,3.0013803125229086,0.013932943344116211,17.247758865356445
15,436.38150345977823,1000,0.9229311239742362,43.67950439453125,6.3502206639871,2.9499845398045363,0.022455453872680664,16.994091033935547
16,58.16487254782707,1000,0.918316468354365,36.89784240722656,6.308336758548394,2.859665347678435,0.018275976181030273,16.47992515563965
17,-478.4424817913276,1000,0.9137248860125932,54.34951972961426,6.379574044669047,2.9351355244248403,0.023135900497436523,16.00732421875
18,-318.4090205655045,1000,0.9091562615825302,44.9446964263916,6.359797389782965,2.908805845595002,0.0027587413787841797,17.462261199951172
19,-58.897728613371854,1000,0.9046104802746175,46.5837516784668,6.314506922513247,2.8499087477100002,0.03076457977294922,16.521135330200195
20,-226.69689539978128,1000,0.9000874278732445,53.305646896362305,6.325924869220704,2.880453620085774,0.021308183670043945,16.52126121520996
