episode,total_reward,steps,epsilon,loss,td_mean,td_std,td_min,td_max
0,152.84174279297486,1000,0.995,52.433921813964844,6.267899645489311,3.022405525660097,0.012699887156486511,16.54004669189453
1,221.59899570724247,1000,0.990025,40.975717544555664,6.239915265684016,2.859947919470481,0.009051322937011719,17.546476364135742
2,-29.94914052128682,1000,0.985074875,41.49982261657715,6.278891582050593,2.849048555956822,0.025363966822624207,16.955947875976562
3,361.5356508529836,1000,0.9801495006250001,60.6452522277832,6.207876244787825,2.8482698136724824,0.00928044319152832,16.179410934448242
4,225.21205143903893,1000,0.9752487531218751,45.590538024902344,6.2019756976543,2.8262536538590135,0.008337549865245819,16.65574073791504
5,300.5441843181107,1000,0.9703725093562657,51.880693435668945,6.300690355621395,2.8818260525454,0.02414083480834961,17.03818130493164
6,213.6908049942705,1000,0.9655206468094844,51.30478096008301,6.3184519590158015,2.89880686894962,0.004662036895751953,17.806766510009766
7,-505.4935748978291,1000,0.960693043575437,40.11970901489258,6.27551942961989,2.824664697899735,0.028885483741760254,17.06584930419922
8,382.6616479426209,1000,0.9558895783575597,48.096364974975586,6.326810207472415,2.8764407573579356,0.006666257977485657,19.788414001464844
9,-220.84317165728703,1000,0.9511101304657719,50.87592697143555,6.314482305483078,2.8529733668645787,0.015280202031135559,19.842071533203125
10,-70.5413843861705,1000,0.946354579813443,44.90918159484863,6.3224484000538945,2.895839214392011,0.016883619129657745,19.77241325378418
11,150.81074604678918,1000,0.9416228069143757,47.90682601928711,6.364699720132397,2.9043481006576486,0.027000904083251953,18.666418075561523
12,125.69340927002474,1000,0.9369146928798039,44.374603271484375,6.25264774553338,2.8009656794837867,0.015081413090229034,16.916139602661133
13,-211.39548069151556,1000,0.9322301194154049,44.009490966796875,6.306467884091544,2.8601738142515565,0.013931572437286377,19.372814178466797
14,144.8961933520337,1000,0.9275689688183278,47.81756019592285,6.3393487732677025,2.7637465489457047,0.018889576196670532,19.844942092895508
15,-297.1188798366429,1000,0.9229311239742362,50.92961502075195,6.34560969406087,2.778865746325541,0.03694438934326172,19.087526321411133
16,268.6574845817044,1000,0.918316468354365,38.95769119262695,6.277770789342933,2.801116289545693,0.007435023784637451,19.68062400817871
17,-124.48454100370407,1000,0.9137248860125932,51.496965408325195,6.286592742497567,2.810332533423943,0.029843926429748535,20.18658447265625
18,176.2471694097563,1000,0.9091562615825302,45.57316017150879,6.283421373676043,2.8356234465158625,0.01152828335762024,20.354585647583008
19,142.2866951694603,1000,0.9046104802746175,56.51630210876465,6.286804186099674,2.816404718598117,0.04158759117126465,20.49433708190918
20,130.89626106214018,1000,0.9000874278732445,46.92620658874512,6.294909207607154,2.852402859022368,0.038715660572052,18.6832275390625
21,10.448363207336865,1000,0.8955869907338783,41.54958724975586,6.302416532031726,2.8461182855050646,0.009450078010559082,19.284198760986328
22,-112.63959801922272,1000,0.8911090557802088,50.3594913482666,6.313236325610429,2.8404395800431534,0.036879658699035645,20.857269287109375
23,-134.96481831176612,1000,0.8866535105013078,30.453747749328613,6.308722687221598,2.852206812839676,0.019860684871673584,20.512712478637695
24,-215.4159124219202,1000,0.8822202429488013,36.81021690368652,6.27850194532657,2.8395334906954384,0.020511984825134277,21.23136329650879
25,64.19685464960914,1000,0.8778091417340573,58.66965103149414,6.2647758295557,2.8280047267740644,0.013801038265228271,21.22608184814453
26,35.29120032242719,1000,0.8734200960253871,45.29399871826172,6.304417105111759,2.8082055223071043,0.022455543279647827,19.200321197509766
27,-337.45092398417785,1000,0.8690529955452602,46.12644577026367,6.247489111199975,2.8528595080314063,0.008393287658691406,21.423038482666016
28,-84.68298584618154,1000,0.8647077305675338,57.8377799987793,6.309920542480191,2.858579143129458,0.05498300492763519,22.633480072021484
29,-304.5506070456797,1000,0.8603841919146962,40.91867256164551,6.337398874545237,2.8812631911394133,0.02800270915031433,20.91887855529785
30,311.21147648796773,1000,0.8560822709551227,38.52862739562988,6.342761273866985,2.9080806784096405,0.012220203876495361,21.63275146484375
31,178.34824881812037,1000,0.851801859600347,46.70490837097168,6.370118882057723,2.9429211689570702,0.04007768630981445,23.63161849975586
32,-89.69763526869627,1000,0.8475428503023453,52.56224250793457,6.331303511837497,2.9099991800639597,0.03333723545074463,22.891389846801758
33,9.974951333964931,1000,0.8433051360508336,44.40394973754883,6.317478416017257,2.8752792027559804,0.016852617263793945,22.078781127929688
34,-434.1144668672662,1000,0.8390886103705794,48.378679275512695,6.304304895141628,2.8525306232912264,0.017568111419677734,21.722679138183594
35,37.581969112254384,1000,0.8348931673187264,41.0654182434082,6.343998108325992,2.9012045444744317,0.02182784676551819,21.18030548095703
36,190.6353645013569,1000,0.8307187014821328,45.28032875061035,6.328689198442735,2.8882496212856927,0.013852030038833618,21.843765258789062
37,-117.10949497052394,1000,0.8265651079747222,42.46378135681152,6.345030998024391,2.924432294993833,0.012988686561584473,17.707443237304688
38,189.89103647235004,1000,0.8224322824348486,36.42300796508789,6.386875067246613,2.913269295334942,0.03317594528198242,20.915674209594727
39,-248.1297779865922,1000,0.8183201210226743,44.57764434814453,6.35916944969818,2.8720034430538504,0.008424818515777588,19.925691604614258
40,350.3287332153952,1000,0.8142285204175609,37.112342834472656,6.304113781767898,2.871191640957632,0.03297305107116699,20.106111526489258
41,-183.61467078142573,1000,0.810157377815473,53.285118103027344,6.323510249986313,2.8626189808240294,0.010637998580932617,19.64911460876465
42,-341.4014168305986,1000,0.8061065909263957,49.89789009094238,6.302472594568972,2.8249844881873156,0.020372867584228516,19.252836227416992
43,90.18805495331507,1000,0.8020760579717637,39.99745559692383,6.2769231308384335,2.8815390084329398,0.014076769351959229,19.40932273864746
44,99.63607156862085,1000,0.798065677681905,48.80589485168457,6.372351963170338,2.8945282080943655,0.005332261323928833,19.262351989746094
45,167.73728419782375,1000,0.7940753492934954,42.59238815307617,6.385386094837915,2.911815815558657,0.01531684398651123,19.157167434692383
46,-156.6587856105002,1000,0.7901049725470279,51.58537673950195,6.339148417122662,2.9082968410573753,0.01775968074798584,18.852123260498047
47,-123.77867494213227,1000,0.7861544476842928,46.28851318359375,6.342754836613312,2.9424376807290105,0.0075883567333221436,20.391172409057617
48,-150.59091715909065,1000,0.7822236754458713,45.38728713989258,6.370557379759383,2.9261743978091053,0.030602216720581055,19.649112701416016
49,-307.8788692982705,1000,0.778312557068642,54.31602668762207,6.323802533122711,2.900342534035996,0.013355851173400879,19.979700088500977
50,-337.3055553530321,1000,0.7744209942832988,45.24616241455078,6.339596626376733,2.9512151712673567,0.01281040906906128,20.38517189025879
51,25.14503957428142,1000,0.7705488893118823,30.687387466430664,6.246441613968927,2.7614142000451527,0.025538712739944458,16.360700607299805
52,135.35216502307784,1000,0.7666961448653229,46.006473541259766,6.222703223493649,2.7228091729625516,0.03434690833091736,17.37835693359375
53,51.56089806069782,1000,0.7628626641409962,47.49000549316406,6.2110102187555745,2.7344076041054546,0.017108380794525146,17.487964630126953
54,127.79298936295123,1000,0.7590483508202912,62.53927421569824,6.244863721760921,2.73793060801548,0.006513059139251709,18.209209442138672
55,-65.08375542110849,1000,0.7552531090661897,52.05014228820801,6.229580074031372,2.75080972017251,0.015530899167060852,17.336442947387695
56,-479.4155768090695,1000,0.7514768435208588,42.87763595581055,6.226707272967789,2.7317192415076312,0.028213679790496826,16.6757869720459
57,115.76330802648498,1000,0.7477194593032545,35.61031150817871,6.229473154532258,2.732765476349407,0.02188214659690857,17.193084716796875
58,-267.25703294499635,1000,0.7439808620067382,48.73201370239258,6.211686181973666,2.745865872225472,0.010280370712280273,18.875226974487305
59,-150.9242093916736,1000,0.7402609576967045,46.419878005981445,6.248180572004989,2.759122252712784,0.00880613923072815,18.827667236328125
60,151.5865139106585,1000,0.736559652908221,35.117645263671875,6.269204552901443,2.7435818596197006,0.05294543504714966,18.789798736572266
61,-88.75383443551767,1000,0.7328768546436799,42.98697853088379,6.262561579048634,2.769880097602629,0.05212166905403137,21.38618278503418
62,60.407996411409016,1000,0.7292124703704616,41.50809097290039,6.309543609194457,2.7944617461082886,0.01858946681022644,21.3294734954834
63,190.96537188444245,1000,0.7255664080186093,33.37191200256348,6.277104950263631,2.777310151972098,0.05189427733421326,18.525245666503906
64,-201.6406574121091,1000,0.7219385759785162,33.141653060913086,6.315587092480622,2.7538082305814644,0.009342074394226074,18.482404708862305
65,-61.06925191065242,1000,0.7183288830986236,38.032779693603516,6.280246252749581,2.7390795660350773,0.018726885318756104,19.566513061523438
66,137.2635080864309,1000,0.7147372386831305,49.83960151672363,6.278943178079556,2.7356484136110253,0.022748440504074097,18.329627990722656
67,250.30267012432543,1000,0.7111635524897149,53.2464714050293,6.28133087941818,2.725032458558391,0.02026587724685669,19.662246704101562
68,0.8447979681783373,1000,0.7076077347272662,37.6483039855957,6.28692473838944,2.7291730237796052,0.017551660537719727,24.168487548828125
69,-188.48773290316828,1000,0.7040696960536299,33.52740478515625,6.296395364629105,2.7165381164952467,0.023824632167816162,17.988527297973633
70,261.8778007510636,1000,0.7005493475733617,43.767927169799805,6.284587927691638,2.744004803218326,0.042496681213378906,18.005224227905273
71,-486.19235036211984,1000,0.697046600835495,37.453392028808594,6.281317521827296,2.74253937484133,0.003642737865447998,17.96607780456543
72,-101.48130235315394,1000,0.6935613678313175,42.367183685302734,6.26743243227154,2.7690151022125344,0.01864677667617798,18.810270309448242
73,-79.82831870872946,1000,0.6900935609921609,47.81362724304199,6.256723964294419,2.767168969161357,0.02692389488220215,21.944561004638672
74,376.37715924719146,1000,0.6866430931872001,49.82295799255371,6.295595096932724,2.800067502382305,0.02523982524871826,19.346040725708008
75,75.9314754915763,1000,0.6832098777212641,45.63679504394531,6.275181326821446,2.821138264384252,0.020474791526794434,20.30461883544922
76,100.47327763789603,1000,0.6797938283326578,43.571685791015625,6.289072871660814,2.802132728577697,0.017281711101531982,21.83184814453125
77,264.3450918896978,1000,0.6763948591909945,51.50039100646973,6.265470263088588,2.78988816138042,0.016268432140350342,19.290353775024414
78,77.25710515710188,1000,0.6730128848950395,48.134958267211914,6.280434274751693,2.7861202826567726,0.019776582717895508,19.425207138061523
79,110.04709741217788,1000,0.6696478204705644,38.42747116088867,6.268305326185189,2.7769105461277106,0.01946401596069336,19.055503845214844
80,-56.410988738571746,1000,0.6662995813682115,37.711225509643555,6.305434143558145,2.8023606244044714,0.02265942096710205,20.05406379699707
81,-78.37885443908274,1000,0.6629680834613705,48.74081802368164,6.322881636639126,2.79785750220554,0.033747076988220215,20.462059020996094
82,-137.60537972215647,1000,0.6596532430440636,38.93317413330078,6.2992915958631786,2.8114490354020796,0.02986884117126465,21.664350509643555
83,263.05810183074794,1000,0.6563549768288433,43.68402099609375,6.27256099094823,2.7931912679651987,0.035160601139068604,21.647729873657227
84,170.53129450453557,1000,0.653073201944699,41.34822082519531,6.292620627423748,2.8011868116153837,0.021863102912902832,23.748184204101562
85,260.45440211201475,1000,0.6498078359349755,52.98830032348633,6.2925982743650675,2.8191830067574313,0.01766228675842285,23.026458740234375
86,-185.2278884876241,1000,0.6465587967553006,43.4293155670166,6.2687305465606045,2.8120960885416615,0.02496623992919922,23.800310134887695
87,51.169526455845016,1000,0.6433260027715241,45.31426811218262,6.289135050086305,2.802676888994064,0.046927690505981445,22.637868881225586
88,158.00930305622805,1000,0.6401093727576664,35.89548683166504,6.252176784523763,2.8079964619833127,0.0358676016330719,22.45318031311035
89,-222.43755778436224,1000,0.6369088258938781,47.3966007232666,6.20323600745108,2.786914739072145,0.05612987279891968,22.42772674560547
90,-8.270141711014396,1000,0.6337242817644086,45.50294303894043,6.266503214479424,2.7817590962173226,0.014725148677825928,22.335920333862305
91,150.26994557771593,1000,0.6305556603555866,37.472585678100586,6.237665407841094,2.771884142266594,0.05845671892166138,22.20533561706543
92,545.9449703346932,1000,0.6274028820538087,40.90309524536133,6.212741679566912,2.7586335012676586,0.037866294384002686,18.076831817626953
